Year,Month,Running Month,Longitude,Latitude,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations
2009,10,24118,-161.4,-19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,2.45,3.56,2.45,16.0,1.12,22.0,0.4,10.5,25.4,30.5,21.7,13.0,9.8,20.0,0.2,4.56,7.41,8.17,6.56,15.0,1.88,22.0,0.3,56.0,66.9,76.8,65.6,12.0,19.7,20.0,0.2,26.0,26.8,26.97,26.52,22.0,0.48,24.0,0.5,23.2,23.8,25.5,24.15,17.0,1.0,20.0,0.4,13.76,14.64,17.55,15.29,16.0,1.85,20.0,0.4,76.8,79.5,88.7,81.2,16.0,6.6,20.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.4,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,3.0,6.7,3.7,8.0,2.6,16.0,0.8,73.9,77.1,80.3,77.3,46.0,4.4,22.0,0.8,-65.0,-36.1,-17.8,-41.0,35.0,33.8,20.0,0.7,-37.8,0.0,27.7,-1.5,35.0,30.3,20.0,0.7
2009,10,24118,-161.4,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,8.0,5.1,19.0,2.6,22.0,0.5,73.2,79.1,85.2,79.1,138.0,6.0,20.0,0.5,-94.6,-58.4,-25.0,-62.5,131.0,38.3,20.0,0.5,-49.4,-11.7,0.1,-15.6,131.0,30.5,20.0,0.5
2009,10,24118,-161.4,28.5,-110.3,74.8,223.6,57.5,4.0,214.5,16.0,0.8,-189.5,-17.6,88.1,-49.2,4.0,178.3,16.0,0.8,-70.5,53.1,161.4,45.8,4.0,148.0,16.0,0.8,-108.1,-12.0,58.5,-24.2,4.0,102.5,16.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06,10.4,12.06,10.08,4.0,2.4,16.0,0.8,-4.08,3.12,9.31,2.64,4.0,8.53,16.0,0.8,-7.9,-0.73,3.37,-2.19,4.0,7.25,16.0,0.8,1015.48,1016.0,1017.05,1016.25,4.0,1.26,16.0,0.8,3.5,5.0,7.0,5.3,4.0,2.2,16.0,0.8,73.2,84.9,93.1,83.2,4.0,11.9,16.0,0.8,-36.8,22.4,99.4,30.9,4.0,91.8,16.0,0.8,-85.3,0.2,33.7,-24.6,4.0,81.6,16.0,0.8
2009,10,24118,-161.4,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,3.0,3.68,2.33,3.0,2.08,10.0,0.0,8.3,26.1,35.0,21.8,3.0,20.0,10.0,0.0,8.26,8.33,8.4,8.33,2.0,0.14,12.0,0.0,73.4,77.1,80.9,77.1,2.0,7.8,12.0,0.0,24.32,25.0,25.0,24.67,3.0,0.58,10.0,0.0,21.0,23.0,25.0,23.0,4.0,2.31,12.0,0.3,10.53,11.21,12.9,11.7,3.0,1.79,12.0,0.3,67.6,69.3,71.9,69.7,3.0,3.2,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.4,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,25.0,27.3,25.0,2.0,4.9,20.0,0.5,-15.2,-9.0,-2.9,-9.0,2.0,12.8,20.0,0.5,834.5,1443.0,2951.0,1882.0,3.0,1596.5,16.0,0.3,835.0,1445.0,2950.0,1880.0,3.0,1595.0,16.0,0.3,-0.34,-0.2,-0.06,-0.2,2.0,0.28,20.0,0.5,-2.8,-1.6,-0.5,-1.6,2.0,2.3,20.0,0.5,2.08,2.64,3.2,2.64,2.0,1.16,20.0,0.5,28.1,28.2,28.3,28.2,2.0,0.2,20.0,0.5,18.63,20.0,21.37,20.0,2.0,2.83,20.0,0.5,18.95,21.0,21.96,20.47,3.0,2.25,16.0,0.3,10.54,10.99,12.31,11.42,3.0,1.34,16.0,0.3,70.1,77.1,83.1,76.6,3.0,9.6,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,7.0,7.7,7.0,2.0,1.4,20.0,0.5,70.1,77.1,83.1,76.6,3.0,9.6,16.0,0.3,-22.2,67.2,145.4,61.7,3.0,122.9,16.0,0.3,-104.1,0.0,75.5,-14.0,3.0,132.1,16.0,0.3
2009,10,24118,-161.4,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,20.8,38.7,27.9,5.0,16.7,16.0,0.6,-11.1,3.7,15.5,3.1,5.0,15.2,16.0,0.6,289.5,941.0,1637.5,2326.0,7.0,4496.5,14.0,0.7,290.0,940.0,1635.0,2325.0,7.0,4495.0,14.0,0.7,-1.04,1.0,3.37,1.18,5.0,2.3,16.0,0.6,-15.9,6.7,20.9,3.3,5.0,21.6,16.0,0.6,0.98,5.3,5.67,3.58,5.0,2.92,16.0,0.6,6.0,21.2,44.6,23.3,5.0,28.5,16.0,0.6,16.57,17.5,20.46,18.48,5.0,2.75,16.0,0.6,13.48,18.0,23.05,18.07,7.0,4.23,14.0,0.7,6.73,9.64,13.44,10.04,6.0,3.85,16.0,0.7,62.5,78.8,92.3,78.3,6.0,16.0,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.4,46.6,-93.6,-49.3,84.9,-19.4,7.0,85.3,18.0,0.6,-111.6,-60.3,62.2,-26.3,7.0,97.0,18.0,0.6,-64.8,-41.9,16.9,-24.8,6.0,50.0,20.0,0.5,-77.2,-21.8,42.1,-13.8,6.0,65.8,20.0,0.5,-18.4,-6.0,5.5,-5.2,6.0,18.3,20.0,0.5,-19.7,-4.7,4.0,-6.6,6.0,13.6,20.0,0.5,955.5,1861.0,3428.5,2315.0,7.0,1857.0,18.0,0.6,955.0,1860.0,3430.0,2315.0,7.0,1855.0,18.0,0.6,-2.36,0.0,1.12,-0.03,7.0,2.33,18.0,0.6,-15.3,0.0,19.4,4.3,7.0,26.0,18.0,0.6,0.76,1.16,2.23,1.44,6.0,0.89,20.0,0.5,9.9,18.1,28.1,19.1,6.0,13.0,20.0,0.5,9.0,10.6,11.05,10.33,7.0,1.13,18.0,0.6,7.95,11.0,12.12,10.36,7.0,2.75,18.0,0.6,5.05,6.26,7.56,6.31,6.0,1.2,20.0,0.5,75.5,78.9,87.5,80.6,6.0,6.1,20.0,0.5,9.72,12.3,15.05,12.1,7.0,4.34,18.0,0.6,-10.33,-4.1,7.88,-2.12,7.0,9.37,18.0,0.6,-11.53,-6.43,4.38,-3.56,7.0,9.04,18.0,0.6,1005.93,1007.0,1022.19,1011.36,7.0,8.78,18.0,0.6,4.0,6.0,7.0,5.7,7.0,1.8,18.0,0.6,75.5,78.9,87.5,80.6,6.0,6.1,20.0,0.5,-145.8,-49.3,80.2,-43.9,7.0,129.4,18.0,0.6,-173.8,-64.3,22.2,-63.7,7.0,127.9,18.0,0.6
2009,10,24118,-161.4,52.8,-54.9,-22.9,40.6,-11.3,11.0,51.5,18.0,0.5,-31.7,0.0,67.7,11.2,11.0,46.1,18.0,0.5,-36.7,-3.3,25.9,-2.8,10.0,38.6,18.0,0.5,-26.8,0.0,36.0,3.5,10.0,32.1,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89,6.7,11.01,7.75,11.0,3.12,18.0,0.5,-4.99,-2.29,5.17,-0.03,11.0,6.43,18.0,0.5,-4.3,0.0,6.81,1.28,11.0,5.71,18.0,0.5,1002.69,1010.5,1019.14,1010.72,12.0,8.88,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.4,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,-1.4,-1.4,-1.4,1.0,0.0,30.0,0.0,7.7,7.7,7.7,7.7,1.0,0.0,30.0,0.0,268.0,301.0,338.5,303.5,4.0,55.0,12.0,0.8,270.0,300.0,340.0,305.0,4.0,55.0,12.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.4,72.7,11.3,20.7,21.2,16.5,4.0,9.0,12.0,0.8,-17.8,-17.4,-17.1,-17.5,4.0,0.5,12.0,0.8,-12.7,-12.0,-7.1,-10.0,4.0,4.6,12.0,0.8,10.0,10.6,14.5,12.2,4.0,3.9,12.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,1.9,2.05,1.83,4.0,0.31,30.0,0.0,14.4,14.4,14.4,14.4,1.0,0.0,30.0,0.0,0.98,1.07,1.16,1.07,4.0,0.13,30.0,0.0,7.9,7.9,7.9,7.9,1.0,0.0,30.0,0.0,-0.4,-0.35,-0.3,-0.35,4.0,0.06,30.0,0.0,-4.05,-2.35,-1.77,-2.63,12.0,0.99,24.0,0.3,2.43,2.48,2.59,2.52,7.0,0.12,20.0,0.4,78.5,81.7,88.6,82.9,12.0,4.4,24.0,0.3,6.44,6.7,6.96,6.7,4.0,0.41,12.0,0.8,-5.13,-4.94,-2.92,-4.07,4.0,1.89,12.0,0.8,4.14,4.31,5.77,4.92,4.0,1.45,12.0,0.8,1022.4,1023.0,1026.72,1024.39,7.0,2.19,20.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.3,-21.3,126.9,126.9,126.9,126.9,1.0,0.0,16.0,0.0,106.4,106.4,106.4,106.4,1.0,0.0,16.0,0.0,88.6,88.6,88.6,88.6,1.0,0.0,16.0,0.0,74.3,74.3,74.3,74.3,1.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.2,7.2,7.2,1.0,0.0,16.0,0.0,5.52,5.52,5.52,5.52,1.0,0.0,16.0,0.0,4.63,4.63,4.63,4.63,1.0,0.0,16.0,0.0,1013.0,1013.0,1013.0,1013.0,1.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.3,-19.6,-375.8,-129.7,-103.0,-158.0,14.0,152.5,20.0,0.3,-65.8,102.9,157.5,67.3,14.0,97.6,20.0,0.3,-226.1,-80.1,-65.0,-111.1,13.0,93.2,18.0,0.2,-39.9,75.7,95.7,45.2,13.0,59.9,18.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.23,8.7,15.05,9.28,14.0,3.74,20.0,0.3,-14.79,-5.59,-4.37,-6.43,14.0,6.02,20.0,0.3,-2.59,4.43,6.66,2.92,14.0,4.09,20.0,0.3,1011.36,1013.6,1015.15,1013.26,17.0,1.82,20.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.3,-19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.4,-43.0,-29.4,-43.0,12.0,35.4,20.0,0.2,-12.2,46.7,54.2,26.8,12.0,32.1,20.0,0.2,378.5,658.5,3481.0,1183.5,14.0,1356.5,20.0,0.3,380.0,660.0,3480.0,1185.0,14.0,1355.0,20.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.3,-5.7,-140.6,-140.6,-140.6,-140.6,1.0,0.0,14.0,0.0,-24.8,-24.8,-24.8,-24.8,1.0,0.0,14.0,0.0,-99.6,-99.6,-99.6,-99.6,1.0,0.0,14.0,0.0,-17.6,-17.6,-17.6,-17.6,1.0,0.0,14.0,0.0,-30.6,-30.6,-30.6,-30.6,1.0,0.0,14.0,0.0,-5.4,-5.4,-5.4,-5.4,1.0,0.0,14.0,0.0,132.5,132.5,132.5,132.5,1.0,0.0,14.0,0.0,135.0,135.0,135.0,135.0,1.0,0.0,14.0,0.0,1.5,1.5,1.5,1.5,1.0,0.0,14.0,0.0,7.7,7.7,7.7,7.7,1.0,0.0,14.0,0.0,6.09,6.09,6.09,6.09,1.0,0.0,14.0,0.0,31.1,31.1,31.1,31.1,1.0,0.0,14.0,0.0,29.5,29.5,29.5,29.5,1.0,0.0,14.0,0.0,28.0,28.0,28.0,28.0,1.0,0.0,14.0,0.0,19.83,19.83,19.83,19.83,1.0,0.0,14.0,0.0,83.8,83.8,83.8,83.8,1.0,0.0,14.0,0.0,5.1,5.1,5.1,5.1,1.0,0.0,14.0,0.0,-5.02,-5.02,-5.02,-5.02,1.0,0.0,14.0,0.0,-0.89,-0.89,-0.89,-0.89,1.0,0.0,14.0,0.0,1010.5,1010.5,1010.5,1010.5,1.0,0.0,14.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,14.0,0.0,83.8,83.8,83.8,83.8,1.0,0.0,14.0,0.0,-25.6,-25.6,-25.6,-25.6,1.0,0.0,14.0,0.0,-4.5,-4.5,-4.5,-4.5,1.0,0.0,14.0,0.0
2009,10,24118,-161.3,20.8,-218.2,-145.7,-101.5,-143.1,35.0,86.0,20.0,0.7,-130.5,0.0,99.5,-6.1,35.0,103.8,20.0,0.7,-142.9,-97.3,-37.7,-90.3,28.0,63.9,18.0,0.6,-81.3,0.0,55.4,-9.9,28.0,65.4,18.0,0.6,-42.9,-31.9,-14.7,-30.4,28.0,20.8,18.0,0.6,-31.4,0.0,15.6,-4.9,28.0,21.9,18.0,0.6,132.0,301.0,658.5,428.0,35.0,369.5,20.0,0.7,130.0,300.0,660.0,430.0,35.0,370.0,20.0,0.7,-0.44,0.3,1.02,0.32,44.0,0.86,20.0,0.8,-2.9,2.6,8.4,3.0,35.0,7.1,20.0,0.7,4.89,5.65,6.31,5.58,37.0,0.9,20.0,0.7,25.8,40.5,49.3,39.3,28.0,17.1,18.0,0.6,27.2,27.4,27.5,27.35,61.0,0.32,20.0,0.7,26.03,27.1,27.9,27.05,46.0,0.96,22.0,0.8,16.4,17.18,18.0,17.16,39.0,0.93,22.0,0.7,73.9,77.1,80.3,77.3,46.0,4.4,22.0,0.8,5.04,6.7,8.7,6.85,35.0,2.39,20.0,0.7,-7.93,-5.59,-3.91,-5.27,35.0,3.22,20.0,0.7,-5.06,0.0,3.59,-0.29,35.0,3.87,20.0,0.7,1008.21,1015.4,1016.9,1013.57,39.0,3.78,22.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.3,26.4,-234.3,-205.6,-138.7,-182.7,5.0,79.6,26.0,0.0,190.5,245.0,279.3,231.6,5.0,65.2,26.0,0.0,-147.1,-140.0,-93.9,-120.4,5.0,49.3,26.0,0.0,131.4,166.8,175.3,154.1,5.0,35.9,26.0,0.0,-45.8,-27.7,-4.5,-26.2,5.0,22.1,26.0,0.0,10.3,33.0,54.6,32.8,5.0,24.6,26.0,0.0,1142.5,1861.0,3103.5,2001.5,5.0,1254.0,26.0,0.0,1145.0,1860.0,3105.0,2000.0,5.0,1255.0,26.0,0.0,-1.0,1.0,1.22,0.32,5.0,1.23,26.0,0.0,-12.1,8.0,14.6,2.6,5.0,13.7,26.0,0.0,2.05,3.5,4.86,3.4,5.0,1.97,26.0,0.0,11.4,43.0,71.3,42.2,5.0,32.8,26.0,0.0,24.63,26.0,26.58,25.72,5.0,1.34,26.0,0.0,25.0,25.0,26.0,25.4,5.0,0.55,26.0,0.0,15.82,16.61,18.86,17.24,5.0,1.92,26.0,0.0,77.4,84.5,93.4,85.4,5.0,8.4,26.0,0.0,9.44,12.3,14.58,11.72,5.0,3.96,26.0,0.0,-9.37,-7.91,-5.52,-7.23,5.0,3.19,26.0,0.0,7.55,9.42,11.17,9.15,5.0,2.67,26.0,0.0,1014.63,1015.8,1016.51,1015.58,5.0,1.1,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.3,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,1.1,11.1,3.6,10.0,7.6,18.0,0.5,-2.1,0.0,5.7,0.9,10.0,9.0,18.0,0.5,118.0,301.0,1335.5,676.0,11.0,693.0,18.0,0.5,120.0,300.0,1335.0,675.0,11.0,695.0,18.0,0.5,-1.47,-1.0,2.21,0.17,11.0,2.08,18.0,0.5,-9.3,-5.1,27.8,5.0,10.0,19.5,18.0,0.5,0.44,0.96,1.56,1.04,11.0,0.68,18.0,0.5,2.7,5.4,18.8,8.9,10.0,8.1,18.0,0.5,7.92,9.0,10.0,8.79,11.0,1.26,18.0,0.5,6.62,10.0,10.25,8.73,12.0,2.37,18.0,0.5,4.91,6.29,7.04,6.0,11.0,1.08,18.0,0.5,79.7,87.5,92.9,85.7,11.0,7.6,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,7.0,8.0,6.3,11.0,2.6,18.0,0.5,79.7,87.5,92.9,85.7,11.0,7.6,18.0,0.5,-38.3,-9.0,39.1,4.5,11.0,67.6,18.0,0.5,-39.5,0.0,61.0,12.5,11.0,55.3,18.0,0.5
2009,10,24118,-161.2,0.1,-104.0,-61.8,-19.6,-61.8,2.0,87.4,30.0,0.0,-107.9,-93.1,-78.3,-93.1,2.0,30.7,30.0,0.0,-61.3,-36.4,-11.6,-36.4,2.0,51.5,30.0,0.0,-61.1,-53.4,-45.7,-53.4,2.0,16.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26,4.6,4.94,4.6,2.0,0.71,30.0,0.0,-3.72,-2.21,-0.7,-2.21,2.0,3.12,30.0,0.0,-3.85,-3.32,-2.8,-3.32,2.0,1.1,30.0,0.0,1011.07,1011.65,1012.23,1011.65,2.0,1.2,30.0,0.0,0.5,1.5,2.5,1.5,2.0,2.1,30.0,0.0,67.5,68.4,69.4,68.4,2.0,2.1,30.0,0.0,-19.0,-11.3,-3.6,-11.3,2.0,15.9,30.0,0.0,-16.2,-14.9,-13.6,-14.9,2.0,2.7,30.0,0.0
2009,10,24118,-161.2,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.5,7.0,5.5,4.0,1.7,24.0,0.0,77.4,84.5,93.4,85.4,5.0,8.4,26.0,0.0,-136.7,-97.2,-61.9,-94.9,5.0,53.0,26.0,0.0,78.6,115.9,162.9,115.7,5.0,57.8,26.0,0.0
2009,10,24118,-161.2,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,32.0,34.6,32.0,2.0,5.3,12.0,0.0,-75.2,-69.8,-64.5,-69.8,2.0,11.0,12.0,0.0,509.0,800.0,1423.0,958.5,4.0,644.5,12.0,0.3,510.0,800.0,1425.0,960.0,4.0,645.0,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.1,-19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,7.0,7.7,6.0,3.0,2.6,16.0,0.3,76.8,79.5,88.7,81.2,16.0,6.6,20.0,0.4,-224.5,-48.7,-33.6,-79.1,14.0,88.3,20.0,0.3,-38.9,36.3,58.0,21.2,14.0,40.2,20.0,0.3
2009,10,24118,-161.1,-13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5.1,5.1,5.1,1.0,0.0,12.0,0.0,-5.02,-5.02,-5.02,-5.02,1.0,0.0,12.0,0.0,0.89,0.89,0.89,0.89,1.0,0.0,12.0,0.0,1014.0,1014.0,1014.0,1014.0,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-161.0,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.2,-32.2,-32.2,-32.2,1.0,0.0,8.0,1.0,5.7,5.7,5.7,5.7,1.0,0.0,8.0,1.0,320.5,1092.5,5832.0,3070.0,27.0,3349.0,14.0,0.4,320.0,1095.0,5830.0,3070.0,27.0,3350.0,14.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
